pix_x	pix_y	Flag
23	80	1
24	78	1
24	79	1
24	80	1
24	81	1
24	82	1
25	78	1
25	79	1
25	80	1
25	81	1
25	82	1
26	77	1
26	78	1
26	79	1
26	80	1
26	81	1
26	82	1
26	83	1
27	78	1
27	79	1
27	80	1
27	81	1
27	82	1
28	78	1
28	79	1
28	80	1
28	81	1
28	82	1
29	80	1
137	58	1
138	56	1
138	57	1
138	58	1
138	59	1
138	60	1
139	56	1
139	57	1
139	58	1
139	59	1
139	60	1
140	55	1
140	56	1
140	57	1
140	58	1
140	59	1
140	60	1
140	61	1
141	56	1
141	57	1
141	58	1
141	59	1
141	60	1
142	56	1
142	57	1
142	58	1
142	59	1
142	60	1
143	58	1
137	114	1
138	112	1
138	113	1
138	114	1
138	115	1
138	116	1
139	112	1
139	113	1
139	114	1
139	115	1
139	116	1
140	111	1
140	112	1
140	113	1
140	114	1
140	115	1
140	116	1
140	117	1
141	112	1
141	113	1
141	114	1
141	115	1
141	116	1
142	112	1
142	113	1
142	114	1
142	115	1
142	116	1
143	114	1
137	114	1
138	112	1
138	113	1
138	114	1
138	115	1
138	116	1
139	112	1
139	113	1
139	114	1
139	115	1
139	116	1
140	111	1
140	112	1
140	113	1
140	114	1
140	115	1
140	116	1
140	117	1
141	112	1
141	113	1
141	114	1
141	115	1
141	116	1
142	112	1
142	113	1
142	114	1
142	115	1
142	116	1
143	114	1
