pix_x	pix_y	Flag
128	98	1
129	96	1
129	97	1
129	98	1
129	99	1
129	100	1
130	96	1
130	97	1
130	98	1
130	99	1
130	100	1
131	95	1
131	96	1
131	97	1
131	98	1
131	99	1
131	100	1
131	101	1
132	96	1
132	97	1
132	98	1
132	99	1
132	100	1
133	96	1
133	97	1
133	98	1
133	99	1
133	100	1
134	98	1
60	11	1
61	9	1
61	10	1
61	11	1
61	12	1
61	13	1
62	8	1
62	9	1
62	10	1
62	11	1
62	12	1
62	13	1
62	14	1
63	8	1
63	9	1
63	10	1
63	11	1
63	12	1
63	13	1
63	14	1
64	7	1
64	8	1
64	9	1
64	10	1
64	11	1
64	12	1
64	13	1
64	14	1
64	15	1
65	8	1
65	9	1
65	10	1
65	11	1
65	12	1
65	13	1
65	14	1
66	8	1
66	9	1
66	10	1
66	11	1
66	12	1
66	13	1
66	14	1
67	9	1
67	10	1
67	11	1
67	12	1
67	13	1
68	11	1
